customer_key,customer_name,email,city,country,segment
1048622,Da-eun Jung,daeun639@gmail.com,San Antonio,IN,Consumer
1253521,Lucas Taylor,lucas.tay@gmail.com,Dallas,CA,Consumer
788108,Camille Petit,camille772@outlook.com,Chicago,UK,Consumer
619177,Andrew Richardson,arichardson@protonmail.com,Columbus,IN,Corporate
511733,Betty Cooper,betty.cooper@protonmail.com,New York,CA,Consumer
796360,Layla Mansour,layla.man@outlook.com,Philadelphia,DE,Consumer
613560,Gaurav Luo,gaurav487@icloud.com,San Jose,US,Consumer
100910,John White,john.whi@gmail.com,Jacksonville,DE,Consumer
661426,George Rogers,george.rog@protonmail.com,Austin,BR,Corporate
381150,Elizabeth Jackson,ejackson@protonmail.com,Phoenix,BR,Corporate
1861473,Carlos Medina,cmedina@outlook.com,Portland,UK,Consumer
1498655,Kanon Yamamoto,kanon879@gmail.com,San Diego,BR,Consumer
980761,Francesco Moretti,francescomoretti@yahoo.com,Dallas,CA,Consumer
978114,Rajesh Verma,rverma@gmail.com,San Jose,US,Consumer
858958,Joon-woo Song,joonwoo.song@gmail.com,New York,DE,Consumer
1423125,Meera Hegde,mhegde@hotmail.com,Jacksonville,BR,Consumer
1508575,James Edwards,jamesedwards@gmail.com,San Jose,UK,Consumer
1355461,Carol Turner,cturner@outlook.com,Los Angeles,UK,Consumer
1215666,Mamadou Boateng,mboateng@gmail.com,Seattle,UK,Corporate
1299998,Ryan Bell,rbell@outlook.com,Denver,UK,Consumer
1986112,Steven Adams,steven.adams@protonmail.com,Denver,US,Consumer
1236617,Charlotte Martin,charlotte220@gmail.com,Philadelphia,US,Home Office
262656,Camille Dubois,cdubois@gmail.com,Austin,DE,Consumer
1012457,Anthony Thompson,anthony321@gmail.com,Charlotte,US,Consumer
1667704,Joseph Brown,josephbrown@gmail.com,New York,BR,Corporate
1684002,Aditya Bhat,aditya.bhat@outlook.com,Charlotte,IN,Corporate
1755022,Kimberly Cook,kimberly527@gmail.com,Austin,US,Consumer
1278388,Jing Zhu,jzhu@gmail.com,Portland,BR,Corporate
1576254,Ava Adams,ava.ada@gmail.com,Dallas,CA,Corporate
1662030,Thomas Collins,thomas18@gmail.com,Boston,IN,Home Office
1084,Charlotte Lewis,charlotte.lew@icloud.com,Columbus,UK,Corporate
1020475,Mia Cox,mia_cox@outlook.com,Houston,UK,Corporate
1483927,Christopher Jackson,christopher321@icloud.com,Seattle,UK,Consumer
1111224,Nancy Harris,nancy.har@yahoo.com,Chicago,US,Home Office
495208,Grace Cook,grace_coo@gmail.com,San Antonio,US,Consumer
1928405,Ming Zhu,mingzhu@gmail.com,New York,UK,Consumer
32418,Samir Khalil,skhalil@protonmail.com,Chicago,BR,Corporate
1214954,Aishwarya Shah,aishwaryasha@yahoo.com,Austin,US,Consumer
1741994,Dorothy Brown,dorothybro@icloud.com,San Jose,BR,Corporate
1935134,Lucia Herrera,lherrera@gmail.com,Los Angeles,UK,Corporate
1842684,William Carter,william.carter@protonmail.com,Portland,US,Consumer
1213643,Valentina Reyes,valentina.reyes@yahoo.com,Austin,BR,Corporate
1810871,Kiran Martin,kiran.martin@gmail.com,San Jose,US,Corporate
232593,Gabriel Laurent,gabriel_lau@gmail.com,Philadelphia,DE,Home Office
1003377,Jason Cook,jason417@gmail.com,Fort Worth,US,Consumer
1710883,Rashid Karim,rashid_karim@gmail.com,Houston,CA,Consumer
671963,Laura Reed,laura265@gmail.com,Philadelphia,UK,Corporate
79987,Anil Bose,anil_bos@hotmail.com,Fort Worth,US,Corporate
1693483,Lena Müller,lmller@hotmail.com,Denver,CA,Home Office
866033,Juana Gutierrez,juana.gut@gmail.com,San Antonio,US,Consumer
1252401,Charles White,charleswhi@gmail.com,San Diego,UK,Consumer
1137863,Camila Flores,cflores@yahoo.com,Jacksonville,IN,Consumer
1150935,Hong Luo,hong.luo@icloud.com,Columbus,US,Consumer
39392,Pablo Chavez,pablo.cha@icloud.com,San Diego,DE,Corporate
1101013,Ryan Campbell,ryan.cam@protonmail.com,Seattle,US,Consumer
1681213,Louis Petit,lpetit@outlook.com,Houston,UK,Home Office
1630994,Kenneth Thomas,kenneththo@gmail.com,Nashville,US,Consumer
1106587,Lucas Harris,lharris@gmail.com,Charlotte,BR,Consumer
1238952,Donald Lewis,donald.lew@gmail.com,Boston,IN,Home Office
1950146,Anil Bhat,anil435@yahoo.com,Chicago,US,Corporate
719148,Charles Cox,charles.cox@outlook.com,Seattle,UK,Corporate
1653374,Ama Toure,ama10@icloud.com,Dallas,UK,Consumer
1256564,Kojo Owusu,kojo778@protonmail.com,Phoenix,US,Corporate
224642,Ingrid Weber,ingrid.weber@gmail.com,Dallas,UK,Corporate
1439253,Olivia Ward,olivia.war@protonmail.com,Philadelphia,BR,Consumer
589216,Caleb Thompson,caleb590@gmail.com,Dallas,IN,Consumer
335882,Mary Jackson,mary_jac@yahoo.com,Fort Worth,BR,Consumer
447457,Hui Lin,huilin@yahoo.com,Austin,BR,Consumer
99006,Marisol Martinez,mmartinez@gmail.com,New York,US,Consumer
261325,Neha Malhotra,nehamalhotra@outlook.com,San Jose,DE,Consumer
1730457,Yuya Takahashi,yuyatak@yahoo.com,Jacksonville,DE,Consumer
1063358,Liam Adams,liam.adams@gmail.com,Dallas,IN,Corporate
395424,Sophia Wilson,swilson@protonmail.com,Boston,US,Consumer
1828149,Margaux Petit,margaux711@hotmail.com,Denver,BR,Home Office
137445,Lin Sun,lin.sun@icloud.com,Denver,US,Consumer
695866,Jason Allen,jallen@protonmail.com,Portland,US,Consumer
1717050,Mary Nelson,mnelson@outlook.com,San Jose,IN,Consumer
1065301,Ruben Vasquez,ruben433@gmail.com,Philadelphia,US,Consumer
1419958,Nikhil Mukherjee,nikhil.muk@protonmail.com,San Jose,BR,Corporate
382348,Yun Tang,yun_tan@icloud.com,Nashville,BR,Consumer
441524,Vittoria Russo,vittoria591@gmail.com,San Jose,US,Corporate
769769,Thomas Davis,thomas_davis@outlook.com,Phoenix,US,Consumer
265384,Daniel Murphy,daniel.murphy@outlook.com,Los Angeles,UK,Home Office
720397,Amit Kumar,akumar@gmail.com,Los Angeles,BR,Home Office
273678,Hui Han,hhan@gmail.com,Boston,US,Consumer
1058981,Betty Adams,bettyada@gmail.com,Houston,US,Home Office
1033496,Swati Menon,swati766@hotmail.com,Phoenix,UK,Consumer
1300843,Nia Jones,nia_jones@gmail.com,Charlotte,US,Corporate
926863,Charles Evans,charlesevans@icloud.com,San Jose,US,Corporate
1620454,Jurgen Fischer,jfischer@yahoo.com,Fort Worth,DE,Consumer
49491,Sandra Bell,sandra.bell@protonmail.com,Seattle,CA,Consumer
687174,Dorothy Parker,dorothy.par@gmail.com,San Diego,UK,Home Office
1622270,Manuel Moreno,mmoreno@gmail.com,Philadelphia,IN,Consumer
445052,Michael Parker,michael715@protonmail.com,Jacksonville,US,Home Office
817659,Anjali Menon,anjali_menon@protonmail.com,Chicago,US,Corporate
314142,Ines Moreno,inesmor@yahoo.com,Austin,US,Consumer
592649,Yaw Sane,yaw.san@gmail.com,San Diego,US,Consumer
1754342,Jack Williams,jackwil@gmail.com,Philadelphia,US,Corporate
466554,Sofia Ramirez,sofiaramirez@gmail.com,Chicago,UK,Consumer
122699,Lorenzo DeLuca,lorenzo_del@gmail.com,New York,UK,Corporate
731453,Aisha Cisse,aishacis@gmail.com,Dallas,CA,Consumer
657510,William Davis,wdavis@gmail.com,Dallas,UK,Consumer
96150,Owen Rogers,owen.rog@gmail.com,Chicago,DE,Consumer
86122,Aditya Pillai,aditya_pil@icloud.com,Denver,IN,Home Office
903200,Ruben Medina,ruben.med@hotmail.com,San Antonio,IN,Consumer
1442582,Harish Verma,harish.ver@yahoo.com,Jacksonville,BR,Corporate
1318141,Alejandra Ortiz,alejandra74@hotmail.com,Boston,US,Corporate
314457,Zahra Ibrahim,zahra.ibr@yahoo.com,Boston,US,Corporate
1375498,Joseph Baker,joseph749@yahoo.com,Chicago,IN,Corporate
